,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
95226,204.94217,326.81027,32.91614,223.18971,314.50348,31.15642,241.62808,338.04416,35.666107,262.31833,335.44592,37.838142,251.88155,337.34485,29.598532,277.68225,334.5121,36.645435,196.62532,337.044,37.209972,199.23318,321.28064,35.654316,164.45203,307.56445,33.869286,227.63301,340.66592,41.334393,224.52405,342.27182,36.441074,139.04868,303.16525,40.343697,573623034.759958,2019-03-07 03:43:49.759958,GRB190307151
95227,201.61711,325.8399,30.95773,223.16768,304.088,28.01842,236.8942,322.1291,35.46555,269.97064,346.82504,31.369139,261.118,343.84457,34.50208,272.36328,320.36975,30.763334,196.43036,323.92404,39.168568,200.21452,336.95596,32.12836,166.4152,327.3485,34.261955,225.09415,344.39993,38.00545,211.7813,345.0017,37.027443,127.103325,310.02243,36.818836,573623038.856027,2019-03-07 03:43:53.856027,GRB190307151
95228,214.55559,342.89706,33.505943,223.94542,292.71606,31.936222,245.34177,326.2732,30.373781,266.222,358.5567,37.83567,265.42822,342.86115,31.953325,265.11118,318.79962,31.350914,206.81998,323.9396,33.09903,193.75453,337.35623,38.20236,161.1355,329.9068,36.808594,226.26566,352.81772,41.13921,210.40993,331.28787,40.357956,133.36186,308.2402,33.683174,573623042.952105,2019-03-07 03:43:57.952105,GRB190307151
95229,199.83627,317.38702,29.191769,204.55283,306.43738,28.214184,235.91548,324.48175,34.094097,260.73206,340.71603,34.11081,262.87402,338.541,37.245388,269.24393,325.0915,35.076176,214.0485,319.01648,31.137888,200.20584,333.80698,36.044888,160.7378,315.2105,34.84936,229.2003,336.16043,36.045177,203.35117,334.41275,40.356785,128.86192,329.98837,37.20937,573623047.048182,2019-03-07 03:44:02.048182,GRB190307151
95230,208.66183,317.79297,32.915672,215.34163,296.65808,32.722523,232.96967,337.2084,31.937809,262.46188,327.53833,32.538216,267.96738,339.1248,36.460815,261.79858,339.2016,37.42779,192.30617,318.2256,37.01208,190.79587,339.27972,39.373684,163.86865,318.3398,36.415257,223.33432,344.60095,35.067406,218.65778,340.52618,37.03075,124.5583,328.0427,40.931892,573623051.1442511,2019-03-07 03:44:06.144251,GRB190307151
95231,210.62053,319.55545,34.287064,220.83487,315.0865,29.392397,242.98639,335.47797,30.961168,253.86914,339.34167,35.48287,262.07565,330.2898,31.166811,268.0563,328.21222,35.07462,197.39621,308.6274,36.22847,196.68272,333.42032,36.829033,189.73045,323.26624,36.61465,230.77582,343.81287,37.22191,218.04128,322.84998,38.005398,133.36423,317.44995,37.40465,573623055.240321,2019-03-07 03:44:10.240321,GRB190307151
95232,206.49568,315.81693,32.913925,218.2973,326.46616,32.920956,235.1577,339.41095,31.158394,255.81297,338.1436,36.4607,262.4656,351.45694,30.774534,258.44778,320.5615,40.364098,209.36432,334.12115,42.695435,194.13702,326.1737,31.34402,169.15428,331.8478,39.54764,216.46608,337.53036,35.45734,213.54721,326.786,42.31761,132.58136,315.49274,36.62144,573623059.33639,2019-03-07 03:44:14.336390,GRB190307151
95233,203.54623,311.09857,32.912193,202.78735,314.85922,32.91621,230.6203,337.9949,30.762436,253.26422,333.2424,30.775915,264.23343,337.74048,33.127186,270.4049,334.08725,34.290478,208.37605,322.94373,35.251587,199.03635,328.3316,35.066444,162.09982,324.98273,36.41373,233.69379,334.37997,37.218624,203.94867,323.26157,41.534214,135.92403,331.77997,39.17119,573623063.432459,2019-03-07 03:44:18.432459,GRB190307151
95234,196.50284,316.4029,32.325993,222.80423,317.45193,33.508816,245.13939,335.67047,33.312305,253.85477,325.0125,29.992107,274.2312,343.03403,36.459618,271.59238,331.75027,32.724335,201.93085,350.588,39.171844,196.49998,330.30804,31.933695,168.57759,323.44968,39.35435,225.8614,335.36404,40.941055,208.28004,351.5093,37.031918,138.2745,339.223,43.67594,573623067.528528,2019-03-07 03:44:22.528528,GRB190307151
95235,193.95164,311.4981,30.75799,220.43863,309.78976,32.330997,242.97314,319.78403,34.48651,245.24751,329.9373,32.934917,257.9473,340.07492,36.653606,256.3011,322.1399,36.642433,205.44032,317.2672,36.03529,192.35403,315.3666,33.29958,158.57156,309.89975,38.174637,232.14778,353.60907,33.891617,215.71011,357.55765,38.00887,126.70397,312.5495,39.754105,573623071.6245971,2019-03-07 03:44:26.624597,GRB190307151
95236,208.073,321.318,34.28698,219.06999,310.96967,32.33144,240.22644,309.78632,31.938753,239.32875,347.1345,32.929756,255.57208,330.6366,30.770565,248.25261,318.59412,39.57934,196.80891,310.78186,37.599316,194.52634,322.2516,32.32311,157.39014,316.73788,38.17298,216.86684,351.64948,40.748238,220.80508,342.47318,35.657963,128.6651,314.12302,40.146645,573623075.7206659,2019-03-07 03:44:30.720666,GRB190307151
95237,206.28642,318.14734,32.911793,221.99995,313.5039,30.95851,238.86679,320.57922,27.629381,250.51622,336.76593,29.599333,261.27557,335.36572,27.6368,253.15141,332.50616,36.248463,198.95255,310.178,30.156195,189.82617,322.84164,31.343847,165.23018,321.25916,35.238667,223.12874,344.7819,35.653584,209.43561,336.97778,35.265118,127.68136,313.916,39.361893,573623079.816735,2019-03-07 03:44:34.816735,GRB190307151
95238,213.36101,331.50305,28.996721,208.68005,315.07748,27.236176,248.64604,329.3727,26.451706,241.73106,347.99078,30.78003,257.54962,348.8876,30.380661,253.36154,330.17337,32.13557,202.49077,319.59857,36.42484,195.87517,310.85388,34.08228,157.79008,325.36865,35.82579,213.1304,338.30533,35.06465,215.51044,346.1881,34.28575,125.31631,300.95496,35.441017,573623083.912805,2019-03-07 03:44:38.912805,GRB190307151
95239,208.2721,326.80887,34.091576,213.96486,304.09656,29.390776,227.08702,338.76917,30.761572,256.5948,331.47577,30.57967,267.34998,340.6556,28.812643,267.6733,334.6896,36.643417,202.49585,318.6274,31.921494,199.81322,339.0948,35.45705,167.97012,314.01407,38.370796,220.79494,349.11853,38.59503,221.98595,331.70538,29.780993,128.26839,308.4316,39.165916,573623088.008883,2019-03-07 03:44:43.008883,GRB190307151
95240,194.92886,321.09387,33.10852,214.73973,307.61075,30.369215,230.05031,344.0957,28.609324,249.73059,329.51108,34.499672,264.4188,345.76337,30.773724,253.74933,318.41132,32.722885,207.9763,325.67288,32.116867,192.56833,339.8841,35.849445,163.06758,307.73376,33.670616,216.85701,345.56076,35.065407,213.74947,330.5182,38.40045,130.02197,307.43146,38.771614,573623092.104961,2019-03-07 03:44:47.104961,GRB190307151
95241,201.39653,309.9312,31.345762,223.57816,318.02573,35.07493,230.22899,329.17847,28.803118,243.84631,333.62253,31.558887,252.84692,344.18542,33.51692,269.62677,316.85065,37.034492,194.63736,322.89438,32.11321,192.3662,329.099,35.456497,154.4628,304.2271,36.021744,229.21808,357.73694,34.480667,220.81815,331.71704,37.031612,141.77591,305.67984,37.206387,573623096.20103,2019-03-07 03:44:51.201030,GRB190307151
95242,199.04651,323.64648,32.325466,221.80989,315.86356,32.526894,237.28683,334.67044,29.19549,249.74854,331.88718,36.65854,258.72946,348.30472,31.949167,265.5075,321.94012,36.054157,205.2224,320.56207,32.702423,186.88808,334.79218,34.086506,155.24928,321.0704,37.980278,243.51114,344.99045,35.263077,216.11562,340.72986,36.63973,134.54599,303.16913,40.931747,573623100.297099,2019-03-07 03:44:55.297099,GRB190307151
95243,191.59853,316.39224,36.438984,217.28839,300.75534,33.700275,237.884,336.2512,32.723747,257.39502,349.53186,31.953838,259.91904,344.59854,34.30304,265.13925,332.9428,30.178452,199.93803,320.76248,35.44445,200.19359,335.15775,32.124996,159.54852,316.94363,36.803833,230.57726,335.9728,37.221478,219.05461,346.02008,39.382805,128.4675,311.18118,38.77525,573623104.393168,2019-03-07 03:44:59.393168,GRB190307151
95244,194.14714,312.477,34.48022,215.32767,309.7662,29.193651,244.3393,324.47943,32.918205,249.33995,336.17767,30.971472,248.74367,336.3626,31.166464,265.32162,321.95233,29.197138,195.82123,315.66382,39.164246,190.40283,327.7201,35.651558,151.90535,314.77295,39.34662,227.63675,332.2478,38.59246,200.60237,334.20667,37.612946,128.66629,319.02188,39.951176,573623108.4892371,2019-03-07 03:45:03.489237,GRB190307151
95245,191.21062,311.10907,31.737827,219.45181,310.5635,30.95838,235.12544,314.6762,31.154121,244.61719,332.6245,27.44103,250.48872,343.001,30.184088,259.6183,302.52878,31.154194,182.88992,315.06412,36.81296,182.76158,318.11877,35.063583,158.9579,326.5293,37.781868,232.52689,329.29883,32.518505,214.13464,333.2507,34.67688,124.74448,312.5466,36.620434,573623112.585307,2019-03-07 03:45:07.585307,GRB190307151
95246,197.07402,320.88196,31.931477,228.85814,312.72055,28.215387,229.81743,323.07666,30.563955,248.74167,340.08417,33.32237,253.60829,343.95868,26.850336,244.91605,319.1746,34.48418,195.23792,321.74112,36.81517,185.89444,327.71487,32.516838,164.04903,323.59552,35.43302,228.60785,342.22614,34.67317,215.31683,338.1591,31.34731,137.286,317.8533,44.06469,573623116.681376,2019-03-07 03:45:11.681376,GRB190307151
95247,209.82455,311.11243,34.285057,219.85626,325.27753,31.548,240.60081,322.49915,30.368996,246.58835,346.75262,35.87096,245.97635,345.54288,32.53552,269.99533,316.43137,34.87603,201.31334,318.2239,33.095287,184.10852,318.2727,30.35832,157.97792,315.56433,41.305256,226.8527,339.69135,38.396484,211.7966,333.66293,36.050488,138.26114,307.6604,41.125835,573623120.7774451,2019-03-07 03:45:15.777445,GRB190307151
