,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
90841,207.97153,331.26474,36.850754,241.58887,353.95123,36.473644,258.59335,371.51962,34.113148,238.85953,374.95847,44.516514,205.15994,340.56158,37.034603,253.252,368.31308,39.98716,236.15979,397.062,47.42794,212.89644,383.05676,42.148006,179.62042,371.38528,51.12424,300.46887,402.65186,38.833447,259.59436,372.3336,45.48783,169.90092,367.04086,43.504044,573605062.4245961,2019-03-06 22:44:17.424596,GRB190306943
90842,215.82391,349.70923,35.48059,239.02695,340.99084,33.334354,245.64276,355.03516,34.89578,240.21033,390.8075,41.375004,215.74716,342.13855,39.387085,251.86394,350.64948,47.43274,243.20537,394.89026,42.72262,208.97571,371.29456,39.9916,185.89755,371.7951,47.208965,282.03897,399.52252,39.03043,234.10464,384.88058,46.664078,166.55952,359.37668,44.481194,573605066.5206602,2019-03-06 22:44:21.520660,GRB190306943
90843,217.98598,341.2892,35.481533,244.74152,355.73807,34.122616,263.88986,377.2096,37.642536,233.1747,375.5505,43.14418,209.8853,361.37115,40.370094,266.38535,369.88162,38.41908,236.35074,376.0838,46.643013,222.10522,371.09018,45.47962,187.457,368.84174,43.877083,289.90015,408.1747,41.778572,246.0662,361.55066,45.487934,159.51843,369.9887,45.072777,573605070.6167262,2019-03-06 22:44:25.616726,GRB190306943
90844,219.57224,347.19858,37.837,235.32556,339.84933,35.10273,264.49326,360.76175,39.801434,238.2623,375.53275,41.96554,236.35632,355.5144,39.784687,263.84286,360.48068,39.00797,235.3529,361.16187,46.835426,219.56581,371.1054,46.06961,169.43465,362.57056,44.660233,282.1942,386.32565,38.240356,244.88037,372.12405,40.58466,174.41966,386.6629,44.68279,573605074.7127911,2019-03-06 22:44:29.712791,GRB190306943
90845,216.24973,355.05734,40.975697,239.04855,339.649,36.475006,263.6988,364.4729,38.035366,232.1991,380.06912,45.106243,230.65393,344.3152,39.19353,263.6496,374.40204,41.16462,234.39728,373.9381,46.64427,209.5776,377.5926,42.738934,175.91049,379.0499,53.478355,283.23227,401.89954,41.582577,245.86874,368.60706,40.78206,169.33777,388.4577,47.430252,573605078.808855,2019-03-06 22:44:33.808855,GRB190306943
90846,227.83255,345.47415,39.802074,245.3453,345.17004,35.105362,270.5739,364.0984,35.29225,226.11966,385.36438,45.30238,226.93282,359.60425,34.490654,264.62146,361.84534,39.791225,241.84909,376.1008,43.313328,228.19513,370.13092,44.89406,180.40964,373.74765,45.83698,296.79733,393.5066,46.88339,243.5375,367.2671,45.491707,156.76285,383.67706,41.934063,573605082.9049201,2019-03-06 22:44:37.904920,GRB190306943
90847,219.76917,346.4158,39.601578,239.22206,335.10696,36.27548,269.96454,361.91324,29.603954,234.74403,375.159,44.71315,221.46558,370.61185,34.68974,275.60406,375.1822,39.00797,242.43758,367.08615,43.901386,216.23119,364.24075,47.441475,193.34964,380.6265,45.25204,290.66644,397.55795,46.67923,252.3742,381.79688,43.14089,161.48158,377.05167,43.505962,573605087.0009921,2019-03-06 22:44:42.000992,GRB190306943
90848,224.27908,352.8867,36.661003,239.80202,323.919,33.33307,266.0605,369.1908,32.546825,234.34717,365.15015,45.49669,227.15718,359.6492,39.590813,266.58368,367.72867,44.103916,234.6021,375.12814,42.530205,209.36652,376.58527,43.127934,181.78159,379.03812,48.383675,280.2305,392.79337,40.004917,247.66089,388.84525,41.37486,164.02245,379.97552,41.74048,573605091.097065,2019-03-06 22:44:46.097065,GRB190306943
90849,223.08455,341.29193,38.226265,249.24165,344.1535,29.610928,262.13766,364.87524,36.46792,231.58604,365.51767,43.1405,231.05243,369.21356,39.58659,269.72195,351.65784,44.888317,252.23322,371.9803,47.624454,213.0817,364.6108,46.262447,178.04404,371.56168,44.07031,294.1818,401.06784,42.166058,258.04214,383.72983,39.02005,154.42694,388.0271,39.97855,573605095.19313,2019-03-06 22:44:50.193130,GRB190306943
90850,221.32303,353.8424,35.482258,231.78012,346.8858,35.88474,256.2208,356.98398,31.954084,234.7141,361.18912,40.589657,226.71895,352.71747,42.130142,260.30536,368.11258,41.9468,236.34845,374.51236,42.527042,223.665,372.64432,44.693794,184.30067,371.34332,44.263496,300.27783,397.75537,42.952873,246.4714,383.3346,40.19621,163.22643,376.6161,41.34547,573605099.2891951,2019-03-06 22:44:54.289195,GRB190306943
90851,210.34592,348.55084,39.011032,230.20879,344.5288,35.492153,254.062,366.39032,32.933964,242.76532,359.04953,42.74866,239.29048,352.95837,43.507362,269.11356,356.13937,39.20081,249.70732,392.2012,43.512577,217.99196,368.1555,42.147724,163.54149,366.6463,42.69706,288.69147,390.0865,39.616627,240.58363,372.5419,47.253998,166.78304,387.85385,48.21225,573605103.3852601,2019-03-06 22:44:58.385260,GRB190306943
90852,214.44627,349.11224,38.81203,246.46635,344.50388,33.136684,257.98428,359.92337,35.482643,248.28363,359.28564,44.51847,225.76852,356.4869,38.216026,262.66516,361.2626,43.908207,251.81677,362.73373,45.268227,212.1106,366.9788,40.971455,171.3685,350.37512,43.674484,280.83304,394.18604,37.065254,238.40604,370.15674,45.877476,155.00443,379.96658,43.699097,573605107.481325,2019-03-06 22:45:02.481325,GRB190306943
90853,208.76999,342.06915,45.086475,234.70589,347.05884,31.568628,259.39462,373.30865,37.448505,242.5887,359.07834,38.82988,227.13295,352.35983,38.99867,265.016,354.98813,50.376556,241.62561,377.82172,41.740677,217.00667,371.8714,41.166576,181.97595,380.40613,49.950344,281.4164,387.31528,38.829582,225.65663,376.42114,46.268433,172.83273,371.13968,42.52234,573605111.57739,2019-03-06 22:45:06.577390,GRB190306943
90854,207.01178,352.66495,41.363148,255.70615,339.04596,35.68905,274.28894,362.9084,35.094868,230.01897,366.10864,41.572056,221.44977,353.33975,33.119476,246.39713,367.14545,42.1443,242.219,372.93103,39.97789,217.78036,371.8536,43.51687,175.50465,380.58655,47.20605,300.268,399.31134,39.813457,222.32622,388.7768,46.465004,164.40189,363.48688,44.088707,573605115.673455,2019-03-06 22:45:10.673455,GRB190306943
90855,201.90591,353.23734,37.048756,237.63893,339.98837,34.508625,250.73566,359.7341,34.699146,235.5169,371.0225,43.142147,215.17287,357.6416,34.882305,246.96727,365.94278,40.573196,244.98238,384.13235,39.58915,224.45691,372.65726,39.59851,172.17221,382.1479,50.339317,291.0143,373.1808,40.200768,226.6436,385.05884,46.073742,157.7398,381.31885,43.304966,573605119.76952,2019-03-06 22:45:14.769520,GRB190306943
90856,222.28958,348.72412,34.303947,236.47426,343.9269,39.020214,248.60191,370.55017,39.79983,232.00455,365.1669,46.087124,220.45978,345.8769,35.665493,263.244,361.64197,40.18244,244.78394,370.8016,43.70442,217.8054,364.6427,40.385162,177.27208,374.524,49.36195,285.33206,395.5428,41.77026,234.49501,371.93732,41.958138,151.07268,376.40808,40.95226,573605123.8655851,2019-03-06 22:45:18.865585,GRB190306943
90857,219.35301,348.33807,38.42108,247.67094,346.504,36.6702,244.8642,354.84723,39.405685,236.48326,367.0785,45.492634,221.85706,355.52005,39.589333,258.33453,357.70908,40.37702,237.8973,379.57748,43.895382,212.50424,373.8428,43.52024,164.34427,370.01947,46.227947,277.0747,378.84525,40.59056,232.71286,365.04745,40.386562,160.29796,368.01904,45.659443,573605127.961658,2019-03-06 22:45:22.961658,GRB190306943
90858,221.52301,353.2606,38.42346,232.55086,340.5909,35.882637,251.52637,342.68753,34.30796,237.87341,375.14578,44.319366,222.04254,355.8952,37.23573,268.17108,365.20667,42.342804,239.09712,381.96744,39.980175,229.18202,374.84692,42.150673,174.91902,364.5289,49.753006,278.4728,393.39185,45.300858,232.54361,385.28516,40.391216,163.83978,390.39337,43.507694,573605132.057731,2019-03-06 22:45:27.057731,GRB190306943
90859,216.99695,348.7241,38.81246,245.29274,347.25296,34.70569,262.7473,360.3952,37.843456,226.67078,352.7515,40.588974,208.5052,360.5729,37.429035,265.00952,360.85983,40.96671,234.00372,385.4986,43.900196,225.05017,357.571,44.50034,170.59236,370.75928,43.480488,279.05527,389.65765,37.06356,240.78177,383.9175,46.666176,161.66444,370.1626,48.00944,573605136.153796,2019-03-06 22:45:31.153796,GRB190306943
90860,220.13704,344.80948,33.91247,251.76515,320.5888,37.451046,262.13077,362.51294,38.427547,222.94067,351.96,46.66656,217.12883,352.1485,38.213108,266.96756,363.60117,40.574364,247.14557,390.02353,46.45004,216.78578,370.84875,40.573833,168.24011,360.17877,44.06755,291.0176,387.30444,38.240185,251.76181,376.85843,47.25436,152.46762,379.79724,44.486053,573605140.249861,2019-03-06 22:45:35.249861,GRB190306943
